reading_id,city,region,date,aqi,pm25,pm10
4721,Jaipur,North,2026-05-22,96.4,52.9,87.7
4722,Jaipur,North,2026-05-23,99.6,58.0,86.0
4723,Jaipur,North,2026-05-24,119.9,67.2,111.8
4724,Jaipur,North,2026-05-25,113.5,57.1,96.7
4725,Jaipur,North,2026-05-26,93.8,49.1,80.7
4726,Jaipur,North,2026-05-27,86.7,50.6,85.3
4727,Jaipur,North,2026-05-28,123.3,69.1,108.8
4728,Jaipur,North,2026-05-29,92.1,52.6,75.9
4729,Jaipur,North,2026-05-30,99.5,55.3,88.3
4730,Jaipur,North,2026-05-31,99.1,60.8,82.2
4731,Jaipur,North,2026-06-01,77.3,44.0,64.3
4732,Jaipur,North,2026-06-02,79.7,45.3,64.2
4733,Jaipur,North,2026-06-03,76.3,39.1,66.0
4734,Jaipur,North,2026-06-04,51.5,30.3,29.2
4735,Jaipur,North,2026-06-05,51.1,26.5,46.5
4736,Jaipur,North,2026-06-06,54.5,34.7,45.0
4737,Jaipur,North,2026-06-07,61.6,26.9,58.3
4738,Jaipur,North,2026-06-08,59.2,31.5,52.7
4739,Jaipur,North,2026-06-09,78.2,43.1,73.2
4740,Jaipur,North,2026-06-10,65.5,34.8,58.1
4741,Jaipur,North,2026-06-11,90.0,52.4,73.1
4742,Jaipur,North,2026-06-12,75.0,44.7,62.3
4743,Jaipur,North,2026-06-13,72.5,42.0,53.6
4744,Jaipur,North,2026-06-14,76.9,36.9,69.8
4745,Jaipur,North,2026-06-15,56.6,29.6,48.6
4746,Jaipur,North,2026-06-16,60.9,35.9,55.0
4747,Jaipur,North,2026-06-17,88.1,46.6,74.6
4748,Jaipur,North,2026-06-18,69.8,36.9,54.6
4749,Jaipur,North,2026-06-19,62.2,34.7,65.9
4750,Jaipur,North,2026-06-20,44.6,24.3,29.5
4751,Jaipur,North,2026-06-21,91.7,49.8,83.4
4752,Jaipur,North,2026-06-22,42.3,25.4,38.6
4753,Jaipur,North,2026-06-23,73.9,46.6,67.4
4754,Jaipur,North,2026-06-24,87.8,49.2,68.2
4755,Jaipur,North,2026-06-25,73.7,43.4,58.8
4756,Jaipur,North,2026-06-26,69.2,39.2,54.5
4757,Jaipur,North,2026-06-27,53.8,36.7,48.1
4758,Jaipur,North,2026-06-28,71.7,44.8,54.6
4759,Jaipur,North,2026-06-29,60.2,34.9,58.3
4760,Jaipur,North,2026-06-30,70.3,38.8,60.3
4761,Jaipur,North,2026-07-01,65.8,39.1,45.1
4762,Jaipur,North,2026-07-02,86.1,43.6,73.7
4763,Jaipur,North,2026-07-03,72.0,35.3,55.3
4764,Jaipur,North,2026-07-04,64.1,34.3,56.3
4765,Jaipur,North,2026-07-05,63.6,37.3,56.5
4766,Jaipur,North,2026-07-06,56.1,30.1,49.6
4767,Jaipur,North,2026-07-07,53.1,23.3,42.7
4768,Jaipur,North,2026-07-08,59.3,27.4,44.3
4769,Jaipur,North,2026-07-09,85.9,49.5,73.5
4770,Jaipur,North,2026-07-10,83.8,52.6,70.2
4771,Jaipur,North,2026-07-11,91.8,46.6,66.2
4772,Jaipur,North,2026-07-12,54.6,33.1,49.0
4773,Jaipur,North,2026-07-13,93.5,59.0,80.6
4774,Jaipur,North,2026-07-14,55.7,26.1,52.8
4775,Jaipur,North,2026-07-15,55.0,30.9,45.4
4776,Jaipur,North,2026-07-16,72.2,49.0,63.3
4777,Jaipur,North,2026-07-17,88.1,47.6,67.4
4778,Jaipur,North,2026-07-18,77.5,30.9,69.7
4779,Jaipur,North,2026-07-19,57.4,29.8,42.0
4780,Jaipur,North,2026-07-20,64.8,31.9,49.0
4781,Jaipur,North,2026-07-21,65.0,39.9,57.4
4782,Jaipur,North,2026-07-22,70.1,33.2,61.9
4783,Jaipur,North,2026-07-23,62.2,35.6,51.8
4784,Jaipur,North,2026-07-24,51.7,29.0,34.6
4785,Jaipur,North,2026-07-25,73.6,47.4,68.5
4786,Jaipur,North,2026-07-26,44.2,21.1,38.8
4787,Jaipur,North,2026-07-27,59.8,32.2,52.7
4788,Jaipur,North,2026-07-28,50.5,29.0,46.1
4789,Jaipur,North,2026-07-29,73.7,35.7,64.3
4790,Jaipur,North,2026-07-30,65.6,39.1,45.3
4791,Jaipur,North,2026-07-31,52.2,24.9,47.9
4792,Jaipur,North,2026-08-01,52.4,21.3,38.4
4793,Jaipur,North,2026-08-02,71.6,47.0,68.8
4794,Jaipur,North,2026-08-03,72.7,34.0,63.2
4795,Jaipur,North,2026-08-04,64.8,38.1,54.0
4796,Jaipur,North,2026-08-05,69.6,33.7,57.6
4797,Jaipur,North,2026-08-06,57.4,36.7,35.6
4798,Jaipur,North,2026-08-07,45.7,26.0,35.9
4799,Jaipur,North,2026-08-08,86.1,48.6,72.9
4800,Jaipur,North,2026-08-09,55.6,31.6,51.3
4801,Jaipur,North,2026-08-10,61.3,33.5,53.3
4802,Jaipur,North,2026-08-11,30.9,8.0,29.9
4803,Jaipur,North,2026-08-12,72.6,40.9,62.3
4804,Jaipur,North,2026-08-13,70.4,35.8,56.1
4805,Jaipur,North,2026-08-14,70.5,34.2,60.0
4806,Jaipur,North,2026-08-15,70.1,35.3,67.7
4807,Jaipur,North,2026-08-16,71.2,39.6,56.2
4808,Jaipur,North,2026-08-17,78.7,40.9,76.7
4809,Jaipur,North,2026-08-18,86.7,46.9,80.6
4810,Jaipur,North,2026-08-19,93.9,54.5,80.5
4811,Mumbai,West,2024-01-01,117.8,64.7,103.6
4812,Mumbai,West,2024-01-02,92.8,49.8,81.9
4813,Mumbai,West,2024-01-03,108.0,59.3,87.3
4814,Mumbai,West,2024-01-04,96.7,55.2,82.5
4815,Mumbai,West,2024-01-05,112.3,60.9,93.3
4816,Mumbai,West,2024-01-06,96.4,56.7,79.9
4817,Mumbai,West,2024-01-07,96.2,57.6,78.2
4818,Mumbai,West,2024-01-08,114.1,67.9,105.5
4819,Mumbai,West,2024-01-09,84.4,44.6,73.9
4820,Mumbai,West,2024-01-10,104.4,55.3,98.7
4821,Mumbai,West,2024-01-11,96.0,46.5,78.4
4822,Mumbai,West,2024-01-12,92.5,49.8,74.9
4823,Mumbai,West,2024-01-13,96.5,46.3,94.4
4824,Mumbai,West,2024-01-14,101.8,51.5,82.4
4825,Mumbai,West,2024-01-15,92.4,53.3,74.3
4826,Mumbai,West,2024-01-16,90.6,51.8,75.9
4827,Mumbai,West,2024-01-17,130.7,65.6,96.8
4828,Mumbai,West,2024-01-18,110.0,58.7,100.3
4829,Mumbai,West,2024-01-19,100.3,58.7,79.0
4830,Mumbai,West,2024-01-20,113.1,56.6,81.4
4831,Mumbai,West,2024-01-21,91.2,46.3,85.2
4832,Mumbai,West,2024-01-22,101.6,58.0,89.7
4833,Mumbai,West,2024-01-23,79.9,47.0,65.1
4834,Mumbai,West,2024-01-24,110.3,61.9,90.9
4835,Mumbai,West,2024-01-25,111.9,56.9,86.4
4836,Mumbai,West,2024-01-26,116.3,61.1,98.1
4837,Mumbai,West,2024-01-27,109.9,64.2,88.7
4838,Mumbai,West,2024-01-28,96.3,57.5,79.1
4839,Mumbai,West,2024-01-29,110.8,62.0,93.2
4840,Mumbai,West,2024-01-30,108.1,59.7,89.6
4841,Mumbai,West,2024-01-31,127.1,73.7,104.7
4842,Mumbai,West,2024-02-01,84.5,41.6,71.4
4843,Mumbai,West,2024-02-02,79.3,43.7,62.8
4844,Mumbai,West,2024-02-03,75.1,37.9,64.4
4845,Mumbai,West,2024-02-04,95.8,53.7,80.8
4846,Mumbai,West,2024-02-05,97.7,55.0,95.9
4847,Mumbai,West,2024-02-06,93.4,51.2,82.2
4848,Mumbai,West,2024-02-07,90.2,50.6,74.5
4849,Mumbai,West,2024-02-08,73.7,45.7,53.2
4850,Mumbai,West,2024-02-09,78.7,46.2,74.3
4851,Mumbai,West,2024-02-10,90.8,47.7,76.3
4852,Mumbai,West,2024-02-11,89.7,48.0,70.2
4853,Mumbai,West,2024-02-12,88.4,46.1,76.1
4854,Mumbai,West,2024-02-13,88.9,46.1,83.8
4855,Mumbai,West,2024-02-14,76.2,37.8,73.0
4856,Mumbai,West,2024-02-15,92.9,51.5,73.9
4857,Mumbai,West,2024-02-16,69.4,35.6,41.4
4858,Mumbai,West,2024-02-17,105.2,58.3,80.7
4859,Mumbai,West,2024-02-18,78.0,46.1,63.3
4860,Mumbai,West,2024-02-19,105.0,59.2,89.7
4861,Mumbai,West,2024-02-20,106.9,61.8,93.1
4862,Mumbai,West,2024-02-21,79.8,53.8,68.1
4863,Mumbai,West,2024-02-22,83.1,46.4,72.0
4864,Mumbai,West,2024-02-23,95.5,57.9,82.9
4865,Mumbai,West,2024-02-24,99.2,55.7,85.9
4866,Mumbai,West,2024-02-25,102.8,48.9,70.1
4867,Mumbai,West,2024-02-26,90.3,44.5,67.2
4868,Mumbai,West,2024-02-27,97.1,51.2,81.7
4869,Mumbai,West,2024-02-28,92.1,47.2,81.7
4870,Mumbai,West,2024-02-29,85.6,44.3,69.6
4871,Mumbai,West,2024-03-01,104.3,56.8,91.4
4872,Mumbai,West,2024-03-02,81.8,43.3,62.6
4873,Mumbai,West,2024-03-03,94.3,51.7,77.8
4874,Mumbai,West,2024-03-04,107.9,58.1,95.6
4875,Mumbai,West,2024-03-05,105.0,55.8,94.9
4876,Mumbai,West,2024-03-06,94.6,54.8,92.3
4877,Mumbai,West,2024-03-07,79.9,39.1,74.5
4878,Mumbai,West,2024-03-08,70.5,35.6,59.6
4879,Mumbai,West,2024-03-09,93.6,51.6,75.8
4880,Mumbai,West,2024-03-10,85.5,48.4,63.3
4881,Mumbai,West,2024-03-11,91.6,37.9,77.2
4882,Mumbai,West,2024-03-12,94.5,47.5,76.1
4883,Mumbai,West,2024-03-13,98.4,59.5,75.8
4884,Mumbai,West,2024-03-14,92.8,52.6,71.5
4885,Mumbai,West,2024-03-15,91.0,52.6,83.5
4886,Mumbai,West,2024-03-16,99.1,60.9,97.5
4887,Mumbai,West,2024-03-17,77.5,43.5,56.3
4888,Mumbai,West,2024-03-18,82.0,41.4,72.2
4889,Mumbai,West,2024-03-19,119.2,59.6,104.4
4890,Mumbai,West,2024-03-20,83.8,49.7,75.3
4891,Mumbai,West,2024-03-21,78.8,39.9,55.9
4892,Mumbai,West,2024-03-22,76.0,43.6,70.6
4893,Mumbai,West,2024-03-23,94.9,48.8,82.3
4894,Mumbai,West,2024-03-24,71.2,34.7,64.2
4895,Mumbai,West,2024-03-25,95.9,52.4,81.7
4896,Mumbai,West,2024-03-26,79.9,49.6,74.7
4897,Mumbai,West,2024-03-27,78.1,47.1,50.5
4898,Mumbai,West,2024-03-28,99.7,59.8,83.5
4899,Mumbai,West,2024-03-29,93.6,47.0,76.7
4900,Mumbai,West,2024-03-30,110.3,65.0,98.8
4901,Mumbai,West,2024-03-31,85.0,43.8,75.4
4902,Mumbai,West,2024-04-01,52.1,26.4,45.4
4903,Mumbai,West,2024-04-02,89.3,43.9,77.7
4904,Mumbai,West,2024-04-03,53.7,32.6,50.3
4905,Mumbai,West,2024-04-04,52.7,36.1,37.6
4906,Mumbai,West,2024-04-05,49.2,25.1,48.5
4907,Mumbai,West,2024-04-06,65.1,39.5,60.9
4908,Mumbai,West,2024-04-07,48.2,21.2,44.5
4909,Mumbai,West,2024-04-08,61.9,36.2,58.0
4910,Mumbai,West,2024-04-09,73.2,43.2,63.9
4911,Mumbai,West,2024-04-10,63.4,42.3,57.1
4912,Mumbai,West,2024-04-11,76.3,48.7,67.7
4913,Mumbai,West,2024-04-12,69.0,36.3,50.3
4914,Mumbai,West,2024-04-13,62.2,35.0,46.4
4915,Mumbai,West,2024-04-14,79.6,47.1,72.8
4916,Mumbai,West,2024-04-15,59.6,38.8,64.9
4917,Mumbai,West,2024-04-16,50.1,34.9,45.3
4918,Mumbai,West,2024-04-17,73.4,34.5,67.4
4919,Mumbai,West,2024-04-18,62.9,34.0,51.7
4920,Mumbai,West,2024-04-19,60.9,32.4,52.0
4921,Mumbai,West,2024-04-20,76.1,39.9,78.4
4922,Mumbai,West,2024-04-21,55.9,30.9,49.2
4923,Mumbai,West,2024-04-22,60.5,31.3,33.9
4924,Mumbai,West,2024-04-23,80.0,39.8,61.7
4925,Mumbai,West,2024-04-24,41.7,22.6,29.2
4926,Mumbai,West,2024-04-25,59.7,37.5,58.7
4927,Mumbai,West,2024-04-26,74.5,41.8,66.7
4928,Mumbai,West,2024-04-27,61.6,35.3,51.6
4929,Mumbai,West,2024-04-28,47.8,32.9,36.3
4930,Mumbai,West,2024-04-29,50.0,26.9,51.0
4931,Mumbai,West,2024-04-30,64.9,32.5,53.3
4932,Mumbai,West,2024-05-01,84.5,41.1,65.4
4933,Mumbai,West,2024-05-02,42.9,24.6,33.8
4934,Mumbai,West,2024-05-03,68.0,39.3,55.6
4935,Mumbai,West,2024-05-04,73.3,40.1,61.6
4936,Mumbai,West,2024-05-05,74.0,42.1,51.8
4937,Mumbai,West,2024-05-06,32.7,22.8,24.1
4938,Mumbai,West,2024-05-07,55.5,32.3,54.3
4939,Mumbai,West,2024-05-08,60.0,36.2,43.1
4940,Mumbai,West,2024-05-09,43.8,15.0,39.8
4941,Mumbai,West,2024-05-10,57.3,31.1,55.6
4942,Mumbai,West,2024-05-11,44.6,34.3,38.1
4943,Mumbai,West,2024-05-12,38.1,25.4,44.3
4944,Mumbai,West,2024-05-13,62.2,31.3,59.5
4945,Mumbai,West,2024-05-14,74.6,31.9,62.5
4946,Mumbai,West,2024-05-15,66.0,30.1,54.0
4947,Mumbai,West,2024-05-16,51.5,27.8,49.6
4948,Mumbai,West,2024-05-17,81.0,43.8,68.3
4949,Mumbai,West,2024-05-18,53.3,28.1,55.0
4950,Mumbai,West,2024-05-19,62.5,28.9,49.1
4951,Mumbai,West,2024-05-20,61.1,35.4,45.7
4952,Mumbai,West,2024-05-21,75.5,43.2,61.5
4953,Mumbai,West,2024-05-22,68.1,43.5,51.8
4954,Mumbai,West,2024-05-23,60.6,35.6,52.0
4955,Mumbai,West,2024-05-24,50.6,26.1,50.3
4956,Mumbai,West,2024-05-25,65.6,34.1,52.4
4957,Mumbai,West,2024-05-26,54.6,26.0,54.6
4958,Mumbai,West,2024-05-27,60.3,37.2,50.3
4959,Mumbai,West,2024-05-28,70.2,39.4,64.8
4960,Mumbai,West,2024-05-29,83.8,46.6,62.9
4961,Mumbai,West,2024-05-30,70.9,46.3,64.0
4962,Mumbai,West,2024-05-31,62.1,34.8,42.3
4963,Mumbai,West,2024-06-01,31.1,19.3,35.4
4964,Mumbai,West,2024-06-02,62.5,33.7,49.8
4965,Mumbai,West,2024-06-03,30.5,13.0,22.1
4966,Mumbai,West,2024-06-04,25.6,18.8,10.5
4967,Mumbai,West,2024-06-05,58.7,36.3,46.5
4968,Mumbai,West,2024-06-06,44.6,23.0,46.7
4969,Mumbai,West,2024-06-07,51.5,31.6,37.9
4970,Mumbai,West,2024-06-08,52.8,26.8,49.9
4971,Mumbai,West,2024-06-09,60.8,32.3,45.8
4972,Mumbai,West,2024-06-10,38.5,28.0,25.7
4973,Mumbai,West,2024-06-11,41.0,21.7,43.2
4974,Mumbai,West,2024-06-12,30.6,14.8,21.7
4975,Mumbai,West,2024-06-13,,,
4976,Mumbai,West,2024-06-14,26.1,15.9,21.6
4977,Mumbai,West,2024-06-15,44.6,17.4,43.7
4978,Mumbai,West,2024-06-16,42.1,29.3,45.7
4979,Mumbai,West,2024-06-17,33.2,18.6,24.7
4980,Mumbai,West,2024-06-18,41.2,24.3,34.1
4981,Mumbai,West,2024-06-19,37.1,26.6,21.7
4982,Mumbai,West,2024-06-20,41.3,19.3,30.9
4983,Mumbai,West,2024-06-21,37.5,21.4,24.8
4984,Mumbai,West,2024-06-22,54.0,28.2,43.8
4985,Mumbai,West,2024-06-23,28.0,16.1,15.4
4986,Mumbai,West,2024-06-24,33.2,21.2,34.0
4987,Mumbai,West,2024-06-25,26.2,7.6,36.1
4988,Mumbai,West,2024-06-26,44.1,23.9,33.7
4989,Mumbai,West,2024-06-27,37.7,18.1,29.2
4990,Mumbai,West,2024-06-28,22.4,12.2,17.0
4991,Mumbai,West,2024-06-29,33.5,15.3,23.1
4992,Mumbai,West,2024-06-30,48.0,25.1,34.0
4993,Mumbai,West,2024-07-01,43.8,23.8,35.0
4994,Mumbai,West,2024-07-02,54.9,34.3,49.4
4995,Mumbai,West,2024-07-03,54.1,36.9,44.3
4996,Mumbai,West,2024-07-04,43.3,20.0,35.6
4997,Mumbai,West,2024-07-05,28.7,16.7,18.8
4998,Mumbai,West,2024-07-06,42.1,20.8,29.3
4999,Mumbai,West,2024-07-07,45.7,17.5,47.7
5000,Mumbai,West,2024-07-08,42.8,19.3,33.7
5001,Mumbai,West,2024-07-09,33.2,16.9,33.9
5002,Mumbai,West,2024-07-10,45.1,20.8,29.6
5003,Mumbai,West,2024-07-11,41.5,25.7,25.2
5004,Mumbai,West,2024-07-12,47.2,26.8,42.1
5005,Mumbai,West,2024-07-13,65.3,37.3,63.2
5006,Mumbai,West,2024-07-14,42.1,29.1,33.1
5007,Mumbai,West,2024-07-15,41.5,23.6,37.9
5008,Mumbai,West,2024-07-16,41.4,16.2,38.5
5009,Mumbai,West,2024-07-17,47.1,32.2,36.7
5010,Mumbai,West,2024-07-18,48.7,33.3,43.1
5011,Mumbai,West,2024-07-19,29.7,11.5,21.5
5012,Mumbai,West,2024-07-20,45.0,20.0,42.2
5013,Mumbai,West,2024-07-21,27.2,16.9,27.8
5014,Mumbai,West,2024-07-22,31.9,23.4,24.8
5015,Mumbai,West,2024-07-23,15.0,7.9,15.2
5016,Mumbai,West,2024-07-24,35.3,21.9,38.5
5017,Mumbai,West,2024-07-25,44.9,26.7,44.4
5018,Mumbai,West,2024-07-26,41.7,26.2,34.5
5019,Mumbai,West,2024-07-27,28.1,16.6,19.9
5020,Mumbai,West,2024-07-28,39.8,21.7,35.4
5021,Mumbai,West,2024-07-29,15.7,8.5,8.0
5022,Mumbai,West,2024-07-30,29.2,20.6,17.7
5023,Mumbai,West,2024-07-31,57.0,28.4,53.9
5024,Mumbai,West,2024-08-01,48.6,24.7,47.0
5025,Mumbai,West,2024-08-02,15.0,9.0,11.7
5026,Mumbai,West,2024-08-03,49.8,25.3,44.3
5027,Mumbai,West,2024-08-04,37.9,23.4,37.1
5028,Mumbai,West,2024-08-05,25.1,21.2,20.9
5029,Mumbai,West,2024-08-06,67.0,34.6,57.3
5030,Mumbai,West,2024-08-07,58.4,30.9,55.8
5031,Mumbai,West,2024-08-08,38.3,21.6,32.0
5032,Mumbai,West,2024-08-09,44.0,32.2,33.5
5033,Mumbai,West,2024-08-10,44.8,23.4,38.5
5034,Mumbai,West,2024-08-11,41.5,23.3,38.6
5035,Mumbai,West,2024-08-12,67.9,31.6,56.6
5036,Mumbai,West,2024-08-13,47.2,31.2,32.4
5037,Mumbai,West,2024-08-14,67.7,40.0,70.3
5038,Mumbai,West,2024-08-15,52.2,29.1,40.9
5039,Mumbai,West,2024-08-16,45.2,26.1,29.9
5040,Mumbai,West,2024-08-17,42.8,22.4,39.0
5041,Mumbai,West,2024-08-18,27.6,11.6,20.6
5042,Mumbai,West,2024-08-19,44.9,21.9,26.7
5043,Mumbai,West,2024-08-20,25.2,17.5,25.5
5044,Mumbai,West,2024-08-21,38.6,23.5,27.7
5045,Mumbai,West,2024-08-22,35.8,18.3,37.4
5046,Mumbai,West,2024-08-23,42.0,18.9,34.3
5047,Mumbai,West,2024-08-24,34.0,22.5,32.2
5048,Mumbai,West,2024-08-25,46.0,22.8,44.2
5049,Mumbai,West,2024-08-26,48.3,20.1,40.3
5050,Mumbai,West,2024-08-27,45.1,25.4,39.5
5051,Mumbai,West,2024-08-28,45.4,28.5,43.7
5052,Mumbai,West,2024-08-29,42.7,19.5,23.0
5053,Mumbai,West,2024-08-30,28.6,14.4,26.5
5054,Mumbai,West,2024-08-31,64.9,38.6,47.3
5055,Mumbai,West,2024-09-01,47.9,23.7,35.0
5056,Mumbai,West,2024-09-02,36.2,23.5,29.3
5057,Mumbai,West,2024-09-03,49.4,26.7,38.9
5058,Mumbai,West,2024-09-04,41.7,29.8,35.1
5059,Mumbai,West,2024-09-05,54.4,35.4,55.0
5060,Mumbai,West,2024-09-06,44.1,27.9,39.7
5061,Mumbai,West,2024-09-07,25.9,11.9,19.5
5062,Mumbai,West,2024-09-08,63.0,30.4,47.6
5063,Mumbai,West,2024-09-09,48.3,28.8,40.9
5064,Mumbai,West,2024-09-10,27.6,5.0,32.7
5065,Mumbai,West,2024-09-11,36.2,21.3,27.1
5066,Mumbai,West,2024-09-12,28.7,13.6,31.9
5067,Mumbai,West,2024-09-13,50.2,37.2,37.5
5068,Mumbai,West,2024-09-14,36.3,19.8,36.5
5069,Mumbai,West,2024-09-15,57.1,27.5,48.1
5070,Mumbai,West,2024-09-16,31.8,13.9,31.8
5071,Mumbai,West,2024-09-17,40.6,24.1,41.2
5072,Mumbai,West,2024-09-18,50.3,35.7,49.2
5073,Mumbai,West,2024-09-19,43.1,21.7,37.9
5074,Mumbai,West,2024-09-20,51.4,29.4,37.7
5075,Mumbai,West,2024-09-21,37.2,16.9,43.6
5076,Mumbai,West,2024-09-22,52.8,24.3,44.0
5077,Mumbai,West,2024-09-23,50.2,29.1,41.2
5078,Mumbai,West,2024-09-24,15.0,13.7,8.0
5079,Mumbai,West,2024-09-25,54.8,34.2,44.1
5080,Mumbai,West,2024-09-26,38.8,21.9,31.3
5081,Mumbai,West,2024-09-27,40.1,21.1,44.7
5082,Mumbai,West,2024-09-28,,,
5083,Mumbai,West,2024-09-29,46.0,28.3,38.2
5084,Mumbai,West,2024-09-30,15.0,14.4,8.0
5085,Mumbai,West,2024-10-01,90.5,47.4,72.9
5086,Mumbai,West,2024-10-02,76.1,38.0,69.4
5087,Mumbai,West,2024-10-03,,,
5088,Mumbai,West,2024-10-04,97.2,56.8,79.7
5089,Mumbai,West,2024-10-05,100.9,54.7,83.2
5090,Mumbai,West,2024-10-06,53.9,29.4,36.7
5091,Mumbai,West,2024-10-07,94.8,53.4,73.1
5092,Mumbai,West,2024-10-08,89.7,47.9,73.3
5093,Mumbai,West,2024-10-09,,,
5094,Mumbai,West,2024-10-10,69.4,40.7,50.9
5095,Mumbai,West,2024-10-11,82.5,45.1,73.9
5096,Mumbai,West,2024-10-12,94.9,50.5,83.6
5097,Mumbai,West,2024-10-13,92.3,57.8,79.5
5098,Mumbai,West,2024-10-14,87.3,42.5,72.8
5099,Mumbai,West,2024-10-15,76.8,34.7,60.1
5100,Mumbai,West,2024-10-16,101.1,59.5,85.4
5101,Mumbai,West,2024-10-17,77.2,40.2,56.4
5102,Mumbai,West,2024-10-18,95.9,55.4,78.2
5103,Mumbai,West,2024-10-19,86.1,46.4,68.0
5104,Mumbai,West,2024-10-20,93.6,46.7,75.6
5105,Mumbai,West,2024-10-21,102.0,53.4,89.1
5106,Mumbai,West,2024-10-22,101.6,58.4,91.7
5107,Mumbai,West,2024-10-23,92.9,55.0,78.7
5108,Mumbai,West,2024-10-24,75.1,40.7,61.9
5109,Mumbai,West,2024-10-25,70.6,40.3,64.6
5110,Mumbai,West,2024-10-26,73.4,36.2,59.9
5111,Mumbai,West,2024-10-27,82.8,50.3,67.1
5112,Mumbai,West,2024-10-28,93.3,46.5,76.9
5113,Mumbai,West,2024-10-29,95.5,49.2,66.0
5114,Mumbai,West,2024-10-30,94.4,53.6,84.7
5115,Mumbai,West,2024-10-31,103.3,53.1,81.2
5116,Mumbai,West,2024-11-01,125.1,70.5,105.3
5117,Mumbai,West,2024-11-02,145.0,86.3,122.4
5118,Mumbai,West,2024-11-03,148.7,79.7,129.3
5119,Mumbai,West,2024-11-04,142.5,81.4,130.1
5120,Mumbai,West,2024-11-05,143.4,83.4,109.9
5121,Mumbai,West,2024-11-06,104.0,56.9,87.9
5122,Mumbai,West,2024-11-07,114.9,72.9,107.3
5123,Mumbai,West,2024-11-08,114.9,63.0,93.4
5124,Mumbai,West,2024-11-09,105.6,56.5,84.8
5125,Mumbai,West,2024-11-10,108.0,64.5,84.8
5126,Mumbai,West,2024-11-11,121.3,68.3,117.8
5127,Mumbai,West,2024-11-12,97.6,58.0,75.5
5128,Mumbai,West,2024-11-13,95.2,52.6,81.9
5129,Mumbai,West,2024-11-14,113.5,57.6,94.7
5130,Mumbai,West,2024-11-15,100.8,55.0,90.2
5131,Mumbai,West,2024-11-16,123.8,62.0,107.2
5132,Mumbai,West,2024-11-17,102.5,57.0,91.0
5133,Mumbai,West,2024-11-18,,,
5134,Mumbai,West,2024-11-19,107.1,55.8,95.2
5135,Mumbai,West,2024-11-20,105.1,48.7,91.0
5136,Mumbai,West,2024-11-21,123.3,67.8,99.5
5137,Mumbai,West,2024-11-22,116.2,61.4,104.2
5138,Mumbai,West,2024-11-23,119.6,66.0,93.2
5139,Mumbai,West,2024-11-24,115.6,65.2,95.4
5140,Mumbai,West,2024-11-25,116.2,64.3,86.0
5141,Mumbai,West,2024-11-26,110.9,58.7,90.1
5142,Mumbai,West,2024-11-27,122.9,65.5,103.6
5143,Mumbai,West,2024-11-28,94.3,49.4,80.7
5144,Mumbai,West,2024-11-29,107.4,63.8,97.5
5145,Mumbai,West,2024-11-30,,,
5146,Mumbai,West,2024-12-01,101.0,53.9,92.8
5147,Mumbai,West,2024-12-02,109.2,62.4,95.3
5148,Mumbai,West,2024-12-03,101.1,50.1,83.3
5149,Mumbai,West,2024-12-04,102.3,58.1,82.8
5150,Mumbai,West,2024-12-05,99.9,52.8,80.7
5151,Mumbai,West,2024-12-06,121.7,71.6,112.0
5152,Mumbai,West,2024-12-07,121.2,62.1,111.3
5153,Mumbai,West,2024-12-08,101.1,58.0,83.2
5154,Mumbai,West,2024-12-09,101.3,49.6,71.3
5155,Mumbai,West,2024-12-10,98.3,52.9,84.8
5156,Mumbai,West,2024-12-11,104.2,59.8,90.9
5157,Mumbai,West,2024-12-12,104.7,55.8,87.5
5158,Mumbai,West,2024-12-13,122.8,64.9,101.8
5159,Mumbai,West,2024-12-14,112.2,61.1,96.7
5160,Mumbai,West,2024-12-15,116.2,62.8,90.7
5161,Mumbai,West,2024-12-16,113.3,52.9,101.4
5162,Mumbai,West,2024-12-17,99.3,52.2,84.0
5163,Mumbai,West,2024-12-18,89.3,42.7,63.7
5164,Mumbai,West,2024-12-19,100.5,52.3,71.7
5165,Mumbai,West,2024-12-20,110.7,58.4,99.5
5166,Mumbai,West,2024-12-21,108.1,60.6,95.9
5167,Mumbai,West,2024-12-22,99.2,56.7,86.8
5168,Mumbai,West,2024-12-23,101.8,62.7,94.9
5169,Mumbai,West,2024-12-24,114.7,63.2,96.1
5170,Mumbai,West,2024-12-25,108.7,60.5,99.4
5171,Mumbai,West,2024-12-26,109.0,60.6,93.4
5172,Mumbai,West,2024-12-27,104.5,63.1,89.2
5173,Mumbai,West,2024-12-28,103.9,62.2,85.1
5174,Mumbai,West,2024-12-29,88.6,52.5,81.8
5175,Mumbai,West,2024-12-30,115.8,61.1,97.9
5176,Mumbai,West,2024-12-31,86.4,47.3,74.9
5177,Mumbai,West,2025-01-01,100.0,57.7,89.0
5178,Mumbai,West,2025-01-02,104.6,61.8,88.5
5179,Mumbai,West,2025-01-03,108.9,65.5,104.1
5180,Mumbai,West,2025-01-04,87.3,46.7,67.3
5181,Mumbai,West,2025-01-05,106.4,58.9,92.0
5182,Mumbai,West,2025-01-06,88.4,49.6,70.0
5183,Mumbai,West,2025-01-07,91.3,49.9,75.8
5184,Mumbai,West,2025-01-08,111.3,58.4,101.0
5185,Mumbai,West,2025-01-09,97.8,49.7,75.6
5186,Mumbai,West,2025-01-10,102.1,63.5,86.9
5187,Mumbai,West,2025-01-11,92.6,46.2,78.0
